stop_id,stop_name,stop_lat,stop_lon
420013094,"Av. Dos Funcionários Públicos, 1000",-23.738962,-46.781642
420013095,"Av. Dos Funcionários Públicos, 1350",-23.740959,-46.782387
420013096,"Av. Dos Funcionários Públicos, 1350",-23.740974,-46.782259
420013097,"Av. Dos Funcionários Públicos, 567",-23.743531,-46.781445
420013098,"Av. Dos Funcionários Públicos, 112",-23.743673,-46.781377
420013099,"R. Francis Russel, 29",-23.748922,-46.783202
420013100,"R. Albergati Capacelli, 605",-23.746489,-46.779261
420013101,"R. Albergati Capacelli, 605",-23.746525,-46.779151
420013102,"R. Alan Napier, 404",-23.747162,-46.778625
420013103,"R. Alan Napier, 150",-23.747787,-46.779087
420013104,"R. Alan Napier, 199",-23.749247,-46.779954
420013105,"R. Alan Napier, 210",-23.749337,-46.780104
420013106,"R. Vilfredo Pareto, 342",-23.750236,-46.778552
420013107,"R. Vilfredo Pareto, 340",-23.750564,-46.778303
420013108,R. René Castera,-23.750396,-46.777149
420013145,"R. Vilar De Amargo, 191",-23.686781,-46.787912
420013156,"R. Simão Caetano Nunes, 2",-23.690460,-46.780403
420013157,"R. Gagliano Neto, 358",-23.682001,-46.775428
420013158,"R. Tobias Stimmer, 144",-23.684836,-46.774481
420013159,"R. La Condamine, 816",-23.684842,-46.775721
420013160,"R. Francisco Guimarães Moraes, 21",-23.688819,-46.773446
420013162,"Estr. Do M Boi Mirim, 5700",-23.692804,-46.778408
420013165,"R. Nova Providencia, 999",-23.701808,-46.776391
420013166,"R. Nova Providencia, 1000",-23.701857,-46.776295
420013167,"Estr. Cumbica, 9",-23.715549,-46.769524
420013168,"Estr. Cumbica, 396",-23.715768,-46.769124
420013169,"R. Inácio Couto, 2",-23.716642,-46.767703
420013170,"R. Inácio Couto, 90",-23.718469,-46.768397
420013171,"R. Inácio Couto, 314",-23.718687,-46.768555
420013173,R. Amaro Gomes,-23.720719,-46.770135
420013174,"R. Inácio Couto, 623",-23.721332,-46.769675
420013178,"Av. José Estima Filho, 238",-23.729372,-46.791471
420013191,"Av. Com. Sant'anna, 1288",-23.677955,-46.773009
420013195,"Av. Com. Sant'anna, 1986",-23.682276,-46.769450
420013196,Manoel Lopes C/B,-23.684074,-46.769890
420013197,Manoel Lopes B/C,-23.684646,-46.770067
420013198,"Estr. Do M Boi Mirim, 4031",-23.684430,-46.769890
420013199,"Estr. Do M Boi Mirim, 5114",-23.684823,-46.770231
420013201,"Estr. Do M Boi Mirim, 4575",-23.686623,-46.770805
420013202,"Estr. Do M Boi Mirim, 4709",-23.687739,-46.772095
420013203,Joao De Lima B/C,-23.687600,-46.771782
420013204,Joao De Lima C/B,-23.687902,-46.772085
420013205,"Estr. Do M Boi Mirim, 4801",-23.688028,-46.772022
420013207,"R. Colônia Nova, 377",-23.688237,-46.773360
420013208,"Estr. Do M Boi Mirim, 6345",-23.698461,-46.779341
420013209,"Estr. Do M Boi Mirim, 6446",-23.699188,-46.780109
420013210,"Estr. Do M Boi Mirim, 6588",-23.701237,-46.781845
420013211,"Estr. Do M Boi Mirim, 6641",-23.702077,-46.782653
420013212,"Estr. Do M Boi Mirim, 6891",-23.702759,-46.783340
420013214,"Estr. Do M Boi Mirim, 7050",-23.706674,-46.784353
420013215,"R. Clamecy, 11",-23.705791,-46.786100
420013216,"R. Clamecy, 12",-23.705709,-46.786207
420013217,"R. Manuel De Azevedo, 108",-23.704837,-46.787581
420013218,"R. Manuel De Azevedo, 184",-23.704388,-46.789789
420013219,"R. Macieira Do Sul, 59",-23.703688,-46.789071
420013220,"R. Macieira Do Sul, 50",-23.704169,-46.787618
420013221,"Estr. Do Embu-guaçu, 10022",-23.731991,-46.786269
420013222,"Estr. Do Embu-guaçu, 10231",-23.731636,-46.785988
420013223,"Estr. Do Embu-guaçu, 10558",-23.733991,-46.787511
420013224,"Estr. Do Embu-guaçu, 10570",-23.734136,-46.787569
420013225,"Estr. Do Embu-guaçu, 10579",-23.736518,-46.789027
420013226,"Estr. Do Embu-guaçu, 1014",-23.737208,-46.789371
420013227,"Estr. Do Embu-guaçu, 10752",-23.738467,-46.790858
420013228,"Estr. Do Embu-guaçu, 10753",-23.738481,-46.790778
420013229,Rod. José Simões Louro Júnior (sp-214),-23.739677,-46.793114
420013230,Rod. José Simões Louro Júnior (sp-214),-23.743520,-46.793525
420013231,R. Monteiro Lobato,-23.746500,-46.792809
420013232,"R. Santos Dumont, 27",-23.746178,-46.795132
420013233,"R. Santos Dumont, 597",-23.745820,-46.797846
420013234,R. Monteiro Lobato,-23.746146,-46.798074
420013235,Estr. Comodoro,-23.744174,-46.801082
420013236,Estr. Comodoro,-23.744079,-46.800997
420013240,Terminal Rodoviário Do Jacira,-23.741795,-46.800027
420013241,Terminal Rodoviário Do Jacira,-23.742064,-46.800148
420013242,Terminal Rodoviário Do Jacira,-23.742023,-46.800314
420013243,Terminal Rodoviário Do Jacira,-23.741773,-46.800154
420013244,"R. Monteiro Lobato, 349",-23.746889,-46.796162
420013245,"R. Das Margaridas Amarelas, 28",-23.739276,-46.793659
420013246,"R. Das Margaridas Amarelas, 10",-23.738764,-46.794825
420013247,"R. Das Margaridas Amarelas, 101",-23.737819,-46.795596
420013248,"R. Das Margaridas Amarelas, 41",-23.737505,-46.795625
420013249,"R. Das Margaridas Amarelas, 339",-23.736354,-46.794665
420013250,"R. Das Margaridas Amarelas, 61",-23.736130,-46.794688
420013251,"Av. José Estima Filho, 195",-23.734722,-46.794540
420013252,"Av. José Estima Filho, 117",-23.732026,-46.792649
420013253,"Av. José Estima Filho, 225",-23.729850,-46.791953
420013255,"Av. José Estima Filho, 60",-23.726448,-46.789233
420013257,"R. Cde. De Silva Monteiro, 326",-23.729041,-46.788834
420013258,"R. Cde. De Silva Monteiro, 32",-23.728828,-46.788695
420013259,"R. Cde. De Silva Monteiro, 28",-23.728070,-46.787081
420013260,"R. Luís Alberto Caldas De Oliveira, 404",-23.730529,-46.790647
420013261,"R. Luís Alberto Caldas De Oliveira, 72",-23.730350,-46.790860
420013263,"R. Irmã Etelvina, 37",-23.733831,-46.792470
420013264,"R. Citeron, 447",-23.729683,-46.790871
420013265,Moreira Da Silva B/C,-23.677279,-46.759767
420013266,"Estr. Do M Boi Mirim, 2988",-23.677344,-46.760234
420013267,Moreira Da Silva C/B,-23.677257,-46.760291
420013268,"Estr. Do M Boi Mirim, 3314",-23.678292,-46.762887
420013269,"Estr. Do M Boi Mirim, 3309",-23.678552,-46.762893
420013270,"Estr. Guavirituba, 220",-23.686117,-46.768158
420013271,"Estr. Guavirituba, 435",-23.685622,-46.766067
420013272,"Estr. Guavirituba, 442",-23.685671,-46.766043
420013273,"Estr. Guavirituba, 662",-23.684964,-46.764010
420013274,"Estr. Guavirituba, 679",-23.684862,-46.763936
420013275,"Estr. Guavirituba, 858",-23.684362,-46.762094
420013276,"Estr. Guavirituba, 909",-23.684286,-46.762032
420013277,"Estr. Guavirituba, 1100",-23.683853,-46.760055
420013278,"Estr. Guavirituba, 1193",-23.683832,-46.759163
420013279,"Estr. Guavirituba, 1374",-23.684414,-46.756947
420013280,"Estr. Guavirituba, 1380",-23.684721,-46.756423
420013283,Mathias De Araujo C/B,-23.679254,-46.763880
420013285,"Av. Taquandava, 76",-23.716952,-46.765594
420013286,"Av. Taquandava, 31",-23.720278,-46.764954
420013288,"Av. Taquandava, 700",-23.724154,-46.764231
420013289,"Av. Taquandava, 815",-23.724107,-46.764189
420013290,"Av. Taquandava, 919",-23.725789,-46.763943
420013291,"Av. Taquandava, 1500",-23.726147,-46.763814
420013292,"R. Vagalume, 1000",-23.727582,-46.763515
420013293,"R. Vagalume, 6",-23.727850,-46.763346
420013294,"Av. Caporanga, 241",-23.728105,-46.761070
420013295,"Av. Caporanga, 328",-23.728106,-46.761212
420013296,R. Peratuba,-23.725351,-46.760807
420013297,"Av. Caporanga, 39",-23.722949,-46.758680
420013298,"Av. Caporanga, 6",-23.721469,-46.758911
420013299,"Estr. Cumbica, 26",-23.720216,-46.757587
420013302,"R. Eng. Milton De Alvarenga Peixoto, 22",-23.720638,-46.755778
420013303,"R. Eng. Milton De Alvarenga Peixoto, 15",-23.721728,-46.756317
420013304,"R. Eng. Milton De Alvarenga Peixoto, 41",-23.723113,-46.756716
420013305,R. Eng. Milton De Alvarenga Peixoto,-23.723196,-46.756645
420013306,"R. Eng. Milton De Alvarenga Peixoto, 554",-23.724708,-46.755258
420013307,"Estr. Da Baronesa, 180",-23.700932,-46.771553
420013308,"Estr. Da Baronesa, 213",-23.700899,-46.771407
420013309,"Av. Prof. Mário Mazagão, 55",-23.699438,-46.769041
420013310,"Av. Prof. Mário Mazagão, 193",-23.699513,-46.767530
420013311,"Av. Prof. Mário Mazagão, 226",-23.699730,-46.767446
420013312,"Av. Prof. Mário Mazagão, 310",-23.700586,-46.766719
420013313,"Av. Prof. Mário Mazagão, 391",-23.700578,-46.766207
420013314,"Av. Prof. Mário Mazagão, 535",-23.700208,-46.764934
420013315,"Av. Prof. Mário Mazagão, 48",-23.699177,-46.763119
420013316,"Av. Prof. Mário Mazagão, 833",-23.698730,-46.762811
420013317,"Av. Prof. Mário Mazagão, 81",-23.698281,-46.760842
420013318,"Av. Prof. Mário Mazagão, 1202",-23.697143,-46.760900
420013319,"R. Cabral Do Nascimento, 1164",-23.698604,-46.760028
420013320,"R. Cabral Do Nascimento, 46",-23.699449,-46.760919
420013321,"R. Cabral Do Nascimento, 681",-23.700767,-46.762182
420013322,"R. Sebastian Bodinus, 9",-23.701458,-46.763076
420013323,"R. Sebastian Bodinus, 19",-23.700674,-46.762768
420013324,"R. Paulo Simões Da Costa, 22",-23.699214,-46.762595
420013326,"Estr. Da Baronesa, 1717",-23.696382,-46.765120
420013327,"Estr. Da Baronesa, 1008",-23.694240,-46.762546
420013329,"Estr. Da Baronesa, 50",-23.692008,-46.762125
420013330,"Estr. Da Baronesa, 72",-23.690849,-46.760133
420013331,"R. Francisco Sacco, 59",-23.691436,-46.760336
420013332,"R. Francisco Sacco, 45",-23.691532,-46.760110
420013333,R. Ignácio Limas,-23.692199,-46.757894
420013334,"Av. Alexandrina Malisano De Lima, 634",-23.694264,-46.757339
420013335,"Av. Alexandrina Malisano De Lima, 867",-23.694497,-46.757363
420013336,"Av. Alexandrina Malisano De Lima, 863",-23.694852,-46.756115
420013338,Estr. Da Riviera,-23.698774,-46.756040
420013339,Estr. Da Riviera,-23.700705,-46.751751
420013344,"Estr. Da Riviera, 2780",-23.697171,-46.756535
420013346,"Estr. Da Baronesa, 38",-23.689609,-46.759066
420013347,"Estr. Da Baronesa, 57",-23.689475,-46.758943
420013348,"Estr. Da Baronesa, 226",-23.688098,-46.757765
420013349,"Estr. Da Baronesa, 221",-23.688038,-46.757561
420013350,"R. Dos Minuetos, 540",-23.690385,-46.761481
420013351,"R. Dos Minuetos, 359",-23.689653,-46.762726
420013352,"R. Guilherme Espindola Pequito, 33",-23.688732,-46.764072
420013353,"R. Guilherme Espindola Pequito, 261",-23.688826,-46.764499
420013354,"R. Sebastião Ribeiro, 90",-23.688602,-46.766031
420013355,"R. Sebastião Ribeiro, 41",-23.688650,-46.765965
420013356,"R. Olga Moretti Ferrari, 112",-23.687759,-46.767885
420013358,"R. Prof. Barroso Do Amaral, 307",-23.686720,-46.767800
420013359,Ernesto Pasqualucci  C/B,-23.682334,-46.767482
420013360,"R. José Alves Da Silva, 36",-23.697442,-46.779791
420013361,"R. José Alves Da Silva, 37",-23.697440,-46.779725
420013362,"R. José Alves Da Silva, 334",-23.698453,-46.780436
420013363,"R. José Alves Da Silva, 360",-23.698329,-46.780964
420013365,"R. José Alves Da Silva, 600",-23.698172,-46.782316
420013366,"R. José Alves Da Silva, 707",-23.697937,-46.782571
420013367,"R. José Alves Da Silva, 831",-23.697764,-46.784086
420013368,"R. José Alves Da Silva, 851",-23.697730,-46.784268
420013369,"R. José Alves Da Silva, 602",-23.698623,-46.785907
420013370,"R. José Alves Da Silva, 602",-23.698578,-46.785965
420013371,"R. Das Três Marias, 1288",-23.699782,-46.787909
420013372,"R. Das Três Marias, 811",-23.701260,-46.789838
420013374,"R. Das Três Marias, 919",-23.701739,-46.790726
420013375,"Estr. Do Jararaú, 210",-23.703730,-46.791259
420013376,"Estr. Do Jararaú, 15",-23.708330,-46.792000
420013377,"Estr. Do Jararaú, 683",-23.708693,-46.792088
420013383,Ernesto Pasqualucci B/C,-23.681967,-46.767005
420013384,"Av. Visc. Do Rio Grande, 375",-23.679948,-46.774764
420013385,"Av. Visc. Do Rio Grande, 326",-23.679173,-46.774824
420013415,"R. Rio Branco Paranhos, 180",-23.675699,-46.758421
420013416,"R. Com. Antunes Dos Santos, 1600",-23.673052,-46.759591
420013417,"R. Com. Antunes Dos Santos, 1574",-23.672515,-46.759854
420013418,"R. Citeron, 101",-23.727002,-46.788729
420013419,"R. Com. Antunes Dos Santos, 1314",-23.670471,-46.760836
420013466,"Av. Moenda Velha, 288",-23.686200,-46.790828
420013467,"Av. Moenda Velha, 525",-23.688385,-46.790194
420013536,"Av. Guarujá, 51",-23.691401,-46.789118
420013537,"Av. Guarujá, 57",-23.691457,-46.789248
420013540,"R. Battista Malatesta, 14",-23.695125,-46.787479
420013541,"R. Battista Malatesta, 117",-23.695505,-46.787043
420013542,"R. João De Almada, 76",-23.694382,-46.786276
420013543,"R. João De Almada, 17",-23.694429,-46.786305
420013544,"R. João De Almada, 41",-23.692405,-46.787579
420013545,"R. João De Almada, 25",-23.692280,-46.787736
420013546,"Av. Guarujá, 311",-23.692655,-46.786708
420013547,"Av. Guarujá, 311",-23.692694,-46.786740
420013548,R. Mário Totta,-23.691541,-46.787291
420013549,"R. Mário Totta, 831",-23.691419,-46.787320
420013550,"R. Mário Totta, 654",-23.689906,-46.789051
420013551,"R. Mário Totta, 583",-23.689829,-46.788989
420013594,Estr. Do M Boi Mirim,-23.690548,-46.774302
420013595,Terminal Jardim Ângela,-23.690869,-46.774134
420013596,Terminal Jardim Ângela,-23.690645,-46.774274
420013597,Terminal Jardim Ângela,-23.690190,-46.773829
420013598,Terminal Jardim Ângela,-23.690765,-46.774317
420013599,Terminal Jardim Ângela,-23.690566,-46.774132
420013600,Terminal Jardim Ângela,-23.690441,-46.773999
420013601,Terminal Jardim Ângela,-23.690327,-46.773881
420013602,Terminal Jardim Ângela,-23.690131,-46.773697
420013603,Terminal Jardim Ângela,-23.690326,-46.773586
420013604,Terminal Jardim Ângela,-23.690495,-46.773763
420013660,"R. Citeron, 39",-23.727227,-46.788963
420013661,"Av. Dos Funcionários Públicos, 50",-23.732965,-46.783980
420013662,"Estr. Do M Boi Mirim, 8852",-23.719932,-46.785239
420013663,Parada 2 B/C,-23.694413,-46.779767
430002921,"R. Domingos Trigueiros, 1",-23.477112,-46.422569
430002922,"R. Emílio Cardoso Aires, 49",-23.476030,-46.422547
430002923,"Av. Dr. José Artur Da Nova, 2707",-23.475188,-46.424801
430002924,"Av. Dr. José Artur Da Nova, 2437",-23.476498,-46.426565
430002925,"Av. Dr. José Artur Da Nova, 2400",-23.477003,-46.427066
430002926,"Av. Dr. José Artur Da Nova, 2239",-23.478057,-46.428337
430002927,"Av. Dr. José Artur Da Nova, 2052",-23.479652,-46.428668
430002928,"Av. Dr. José Artur Da Nova, 1989",-23.480053,-46.429041
430002929,"Av. Dr. José Artur Da Nova, 1746",-23.481740,-46.430427
430002930,"Av. Dr. José Artur Da Nova, 1745",-23.481724,-46.430575
430002931,"Av. Dr. José Artur Da Nova, 1310",-23.483907,-46.433725
430002932,"Av. Dr. José Artur Da Nova, 1309",-23.484123,-46.434217
430002933,"Av. Oliveira Freire, 145",-23.485048,-46.434627
430002934,"Av. Oliveira Freire, 268",-23.485047,-46.433023
430002935,"Av. Oliveira Freire, 351",-23.484886,-46.432075
430002936,"Av. Oliveira Freire, 581",-23.484839,-46.429966
430002937,"Av. Oliveira Freire, 665",-23.484694,-46.429227
430002938,"Av. Oliveira Freire, 1000",-23.484580,-46.425738
430002939,"Av. Oliveira Freire, 1081",-23.484409,-46.425099
430002940,"Av. Oliveira Freire, 1638",-23.484167,-46.419455
430002941,"Av. Oliveira Freire, 1653",-23.484042,-46.419324
430002942,"Av. Oliveira Freire, 1808",-23.484017,-46.417743
430002943,"Av. Oliveira Freire, 1979",-23.483880,-46.416336
430002948,"Av. Prof. Alípio De Barros, 330",-23.490019,-46.415214
430002949,"Av. Prof. Alípio De Barros, 269",-23.490529,-46.415426
430002950,"R. Carlo Bibiena, 269",-23.490494,-46.420332
430002951,"R. S. Gonçalo Do Rio Das Pedras, 908",-23.489767,-46.420993
430002952,"R. S. Gonçalo Do Rio Das Pedras, 960",-23.489405,-46.420963
430002955,"R. S. Gonçalo Do Rio Das Pedras, 501",-23.488267,-46.420956
430002956,"R. S. Gonçalo Do Rio Das Pedras, 586",-23.487115,-46.421127
430002957,"R. S. Gonçalo Do Rio Das Pedras, 533",-23.486666,-46.421058
430002958,"R. Tujumirim, 29",-23.481874,-46.419679
430002960,"R. Kumaki Aoki, 878",-23.479377,-46.421094
430002961,"Pça. Craveiro Do Campo, 96",-23.478902,-46.420645
430002962,"Pça. Craveiro Do Campo, 96",-23.478757,-46.420434
430002964,Pça. Craveiro Do Campo,-23.478485,-46.420023
430002966,"R. Kumaki Aoki, 1148",-23.479207,-46.418472
430002967,"R. Kumaki Aoki, 481",-23.479959,-46.424931
430002968,"R. Kumaki Aoki, 426",-23.480163,-46.425425
430002969,"R. Kumaki Aoki, 229",-23.480451,-46.427390
430002970,"R. Sta. Rosa De Lima, 240",-23.483562,-46.429705
430002971,"R. Sta. Rosa De Lima, 315",-23.484074,-46.429576
430002972,"R. Sta. Rosa De Lima, 524",-23.486005,-46.429418
430002973,"R. Sta. Rosa De Lima, 609",-23.486753,-46.429263
430002974,"R. Sta. Rosa De Lima, 866",-23.489098,-46.429133
430002976,"R. Sta. Davina, 472",-23.491031,-46.431850
430002982,"Av. José Martins Lisboa, 500",-23.481722,-46.418891
430002983,"Av. José Martins Lisboa, 702",-23.481522,-46.415992
430002984,"Av. José Martins Lisboa, 7",-23.481361,-46.415021
430002985,"Av. José Martins Lisboa, 1203",-23.481206,-46.412230
430002989,"R. Erva De Santa Luzia, 8",-23.492590,-46.416909
430002990,"R. Erva De Santa Luzia, 45",-23.492542,-46.416802
430002991,"Av. Estrela Da Noite, 469",-23.493107,-46.414045
430002992,"Av. Estrela Da Noite, 628",-23.493433,-46.412372
430002993,"Av. Estrela Da Noite, 683",-23.493327,-46.411967
430002994,"Av. Estrela Da Noite, 911",-23.493558,-46.409854
430002995,"R. Cordão De São Francisco, 525",-23.493912,-46.406294
430002996,"R. Cordão De São Francisco, 525",-23.493856,-46.406269
430002997,"R. Cordão De São Francisco, 563",-23.493729,-46.403994
430002998,"R. Cordão De São Francisco, 575",-23.493796,-46.403756
430003000,"R. Cordão De São Francisco, 797",-23.493568,-46.402142
430006001,"R. Cordão De São Francisco, 1271",-23.493379,-46.398937
430006004,"R. Domingos Fernandes Nobre, 65",-23.491056,-46.394669
430006005,"R. Domingos Fernandes Nobre, 64",-23.490983,-46.394501
430006006,"R. Domingos Fernandes Nobre, 103",-23.488641,-46.392141
430006007,"R. Domingos Fernandes Nobre, 461",-23.488425,-46.392019
430006008,"R. Jerônimo Maranhão, 131",-23.485897,-46.388676
430006009,"Av. Diogo Da Costa Tavares, 197",-23.485304,-46.386835
430006010,"Av. Diogo Da Costa Tavares, 52",-23.484254,-46.384743
430006012,"R. Duarte Martins Mourão, 121",-23.478845,-46.384579
430006019,"R. Serra Do Apodi, 40",-23.481731,-46.408897
430006020,"R. Serra Do Apodi, 43",-23.481656,-46.409543
430006021,"R. Centeio, 22",-23.481833,-46.414485
430006022,"R. Centeio, 15",-23.482093,-46.414389
430006023,"Av. Prof. Alípio De Barros, 1073",-23.483368,-46.415253
430006024,"R. Erva De Santa Luzia, 902",-23.484528,-46.417353
430006025,"R. Erva De Santa Luzia, 621",-23.487064,-46.417256
430006026,"R. Erva De Santa Luzia, 600",-23.487341,-46.417166
430006027,"R. Erva De Santa Luzia, 305",-23.490137,-46.417008
430006029,"R. Adriano Seabra, 619",-23.489196,-46.416724
430006030,"R. Adriano Seabra, 650",-23.489241,-46.416487
430006038,"R. Paranacity, 66",-23.488895,-46.423617
430006039,"R. Paranacity, 1055",-23.488874,-46.424095
430006040,"R. Paranacity, 831",-23.489000,-46.426203
430006041,"R. Paranacity, 571",-23.489165,-46.428847
430006042,"R. Cachoeira Do Brumado, 500",-23.480446,-46.421207
430006044,"R. Salvador Fernandes Cárdia, 192",-23.483491,-46.420191
430006045,"R. Erva Andorinha, 165",-23.478440,-46.423114
440009998,"Av. Brasil, 258",-23.577475,-46.663294
440009999,"Av. Brasil, 762",-23.574763,-46.666117
440010000,"Av. Brasil, 1184",-23.571311,-46.669827
440012851,Av. Paulo Vi,-23.552925,-46.678735
440014676,"R. Teodoro Sampaio, 637",-23.557082,-46.676520
440014677,"R. Teodoro Sampaio, 483",-23.556332,-46.675323
440014678,Arruda Alvim,-23.555556,-46.674038
440014680,Dr Arnaldo,-23.554458,-46.672206
440014681,"R. Card. Arcoverde, 103",-23.553323,-46.674601
440014682,"R. Card. Arcoverde, 508",-23.555208,-46.677652
440014683,"R. Card. Arcoverde, 950",-23.557548,-46.681586
440014687,"Pça. John Graz, 794",-23.558263,-46.681544
440014688,"R. Teodoro Sampaio, 1111",-23.559455,-46.680511
440014689,"R. Henrique Schaumann, 462",-23.560608,-46.680296
440014691,"R. Teodoro Sampaio, 895",-23.558292,-46.678565
440015001,"Av. Brasil, 1718",-23.567809,-46.673503
440015002,"Av. Brasil, 1980",-23.566296,-46.675287
440015003,Brasil C/B,-23.564096,-46.677671
440015004,Oscar Freire B/C,-23.560639,-46.672095
440015005,Oscar Freire C/B,-23.560245,-46.671642
440015006,Clínicas B/C,-23.558088,-46.667585
440015007,Clínicas C/B,-23.558083,-46.667869
440015012,"Av. Brasil, 2079",-23.565887,-46.676251
440015013,"Av. Brasil, 1693",-23.568182,-46.673402
440015014,"Av. Brasil, 915",-23.573414,-46.667893
440015036,"Av. Brasil, 611",-23.575269,-46.665905
440015037,"Av. Brasil, 349",-23.576950,-46.664135
440015041,"R. Bela Cintra, 1165",-23.557214,-46.662629
440015042,"Al. Santos, 2219",-23.558767,-46.661457
440015043,"R. Augusta, 1771",-23.558578,-46.660572
440015044,"Al. Santos, 1767",-23.561699,-46.658295
440015046,"Al. Santos, 815",-23.567360,-46.651453
440015107,"R. Colômbia, 534",-23.570258,-46.672941
440015108,"R. Colômbia, 535",-23.570119,-46.672679
440015130,"R. Colômbia, 182",-23.567663,-46.670190
440015131,"R. Colômbia, 65",-23.566865,-46.669249
440015132,"R. Augusta, 2929",-23.566177,-46.668463
440015133,"R. Augusta, 2962",-23.566120,-46.668646
440015134,"R. Augusta, 2665",-23.564313,-46.666541
440015135,"R. Augusta, 2672",-23.564270,-46.666683
440015136,"R. Augusta, 2500",-23.563215,-46.665499
440015137,"R. Augusta, 2293",-23.562026,-46.664216
440015138,"R. Augusta, 2212",-23.561342,-46.663649
440015139,"R. Augusta, 2047",-23.560226,-46.662366
440015156,Parada 1 - Guianas - C/B,-23.573529,-46.666523
440015157,Parada 2 - Guianas - C/B,-23.573109,-46.665950
440015158,Estados Unidos B/C,-23.570012,-46.661799
440015159,Parada 2 - Estados Unidos C/B,-23.570309,-46.662178
440015160,Parada 1 - Estados Unidos - C/B,-23.570955,-46.663001
440015161,Jose Maria Lisboa B/C,-23.566834,-46.658743
440015162,Parada 2 - José Maria Lisboa C/B,-23.567434,-46.659457
440015163,Parada 1 - José Maria Lisboa - C/B,-23.567890,-46.659843
440015164,Guianas B/C,-23.574389,-46.667594
440015282,"R. Bolívia, 369",-23.571106,-46.669435
440015283,"Pça. Das Guianas, 215",-23.571788,-46.665839
440015284,"Pça. Das Guianas, 102",-23.571479,-46.665473
440015286,Avenida Brasil,-23.577777,-46.659928
440015288,Guarara,-23.574494,-46.656296
440015290,Alameda Lorena,-23.573358,-46.655058
440015295,"Av. Brig. Luís Antônio, 2748",-23.570443,-46.651851
440016921,"Av. Paulista, 2027",-23.558947,-46.659585
440016922,"Av. Paulista, 1578",-23.561459,-46.656550
440016923,"Av. Paulista, 901",-23.565789,-46.651451
450011164,Parada Itapaiúna 1 - C/B,-23.643711,-46.732349
450011166,Parada Itapaiúna 2 - C/B,-23.643644,-46.732739
450011541,Terminal João Dias Ref.: Vdto Honestino Monteiro Guimaraes/ Av Alberto Augusto Alves,-23.643633,-46.734412
450011543,Terminal João Dias,-23.643659,-46.734157
450011545,Terminal João Dias,-23.643686,-46.733857
450011546,Terminal João Dias,-23.643721,-46.733552
450011547,Terminal João Dias,-23.643741,-46.733278
450011548,Terminal João Dias,-23.643777,-46.732793
450011549,Terminal João Dias,-23.643800,-46.732563
450011550,Terminal João Dias,-23.643876,-46.733341
450011551,Terminal João Dias,-23.643862,-46.733775
450011552,Terminal João Dias,-23.643842,-46.734141
450011553,Terminal João Dias,-23.643826,-46.734285
450011565,Amaro Velho 1,-23.667467,-46.730129
450011566,Amaro Velho 2,-23.667547,-46.730610
450011567,Francisco Xavier,-23.667594,-46.730589
450011568,"Av. Guarapiranga, 2326",-23.670522,-46.734445
450011569,"Av. Guarapiranga, 387",-23.671911,-46.734472
450011570,"Av. Guarapiranga, 436",-23.672349,-46.734494
450011572,"Av. Guarapiranga, 510",-23.674434,-46.734385
450011573,"Av. Guarapiranga, 1103",-23.678428,-46.734312
450011574,"Av. Guarapiranga, 1104",-23.679488,-46.734562
450011575,"Av. Guarapiranga, 3462",-23.681619,-46.735253
450011576,"Av. Guarapiranga, 1551",-23.682236,-46.735349
450011577,"Av. Guarapiranga, 1934",-23.685481,-46.737019
450011578,"Av. Guarapiranga, 1991",-23.685944,-46.737323
450011579,"Av. Guarapiranga, 2210",-23.685770,-46.739571
450011580,"Av. Guarapiranga, 2491",-23.685328,-46.741910
450011581,"Av. Guarapiranga, 2574",-23.685377,-46.742997
450011582,"Av. Guarapiranga, 2611",-23.685360,-46.744019
450011583,"Av. Guarapiranga, 1770",-23.684902,-46.745345
450011584,"Av. Guarapiranga, 2893",-23.684770,-46.746043
450011585,"Av. Guarapiranga, 3201",-23.685512,-46.748927
450011588,"Estr. Da Riviera, 4199",-23.686223,-46.753244
450011593,"Estr. Da Riviera, 1210",-23.685372,-46.752395
450011596,"Estr. Da Riviera, 800",-23.682812,-46.749297
450011606,"Estr. Do M Boi Mirim, 2340",-23.675637,-46.754215
450011607,"Estr. Do M Boi Mirim, 2178",-23.675758,-46.752533
450011612,Daniel Klein C/B,-23.674843,-46.748132
450011613,Daniel Klein B/C,-23.674625,-46.747652
450011614,"Estr. Do M Boi Mirim, 1645",-23.674882,-46.747976
450011739,Av. João Dias,-23.644291,-46.733728
450011740,"R. João Meimberg, 25",-23.649880,-46.738081
450011741,"R. João Meimberg, 108",-23.649946,-46.738021
450011742,"R. Francisco Xavier De Abreu, 682",-23.649344,-46.739207
450011743,"R. Francisco Xavier De Abreu, 687",-23.649294,-46.739132
450011744,"R. Francisco Xavier De Abreu, 414",-23.646984,-46.739100
450011745,"R. Francisco Xavier De Abreu, 401",-23.646891,-46.739028
450011746,"Av. Maria Coelho Aguiar, 85",-23.645962,-46.730015
450011747,"Av. Maria Coelho Aguiar, 92",-23.646400,-46.730436
450011748,"Av. Maria Coelho Aguiar, 573",-23.649658,-46.732761
450011750,"Av. Maria Coelho Aguiar, 854",-23.652113,-46.733947
450011751,"R. Geraldo Fraga De Oliveira, 158",-23.653301,-46.735791
450011752,"R. Geraldo Fraga De Oliveira, 195",-23.653364,-46.736341
450011753,"R. Geraldo Fraga De Oliveira, 376",-23.653166,-46.738201
